Started: 25-Oct-2015 15:32
11	3	4	2	85	1.961596e+02	6.453614e-01	2	1.968062e+02	
11	4	4	1	83	1.971101e+02	4.146510e-01	1	1.975266e+02	
11	5	4	2	81	1.978441e+02	7.372515e-01	2	1.985827e+02	
11	6	4	1	86	1.988950e+02	5.182330e-01	1	1.994144e+02	
11	7	4	1	82	1.997290e+02	6.041142e-01	1	2.003343e+02	
11	8	4	1	84	2.006463e+02	7.035489e-01	1	2.013509e+02	
12	1	2	1	9	2.109714e+02	4.274042e-01	1	2.114000e+02	
12	2	2	2	12	2.117052e+02	8.060235e-01	2	2.125123e+02	
12	3	2	1	14	2.128228e+02	6.326866e-01	1	2.134566e+02	
12	4	2	2	10	2.137735e+02	8.179595e-01	2	2.145931e+02	
12	5	2	1	16	2.149079e+02	1.243696e+00	1	2.161529e+02	
12	6	2	2	11	2.164589e+02	9.248142e-01	2	2.173851e+02	
12	7	2	1	13	2.176933e+02	8.752871e-01	1	2.185697e+02	
12	8	2	1	15	2.188776e+02	8.589052e-01	1	2.197373e+02	
13	1	1	1	29	2.291858e+02	9.515531e-01	1	2.301387e+02	
13	2	1	2	27	2.304536e+02	1.428304e+00	2	2.318831e+02	
13	3	1	1	25	2.321882e+02	9.019905e-01	1	2.330915e+02	
13	4	1	1	26	2.334058e+02	1.364785e+00	1	2.347717e+02	
13	5	1	2	31	2.350905e+02	6.484090e-01	2	2.357402e+02	
13	6	1	1	28	2.360580e+02	1.032951e+00	1	2.370921e+02	
13	7	1	2	32	2.374091e+02	9.618551e-01	2	2.383721e+02	
13	8	1	1	30	2.386767e+02	1.591136e+00	1	2.402687e+02	
14	1	3	1	64	2.470833e+02	1.217019e+00	1	2.483016e+02	
14	2	3	1	60	2.486180e+02	4.984530e-01	1	2.491177e+02	
14	3	3	1	62	2.494354e+02	6.489798e-01	1	2.500855e+02	
14	4	3	2	63	2.504026e+02	4.739918e-01	2	2.508783e+02	
14	5	3	1	61	2.511867e+02	8.346948e-01	1	2.520227e+02	
14	6	3	2	57	2.523376e+02	1.387326e+00	2	2.537263e+02	
14	7	3	2	58	2.540389e+02	1.078491e+00	2	2.551187e+02	
14	8	3	1	59	2.554234e+02	6.467446e-01	1	2.560711e+02	
15	1	4	1	123	2.685671e+02	1.416517e+00	1	2.699850e+02	
15	2	4	2	121	2.703019e+02	7.862373e-01	2	2.710893e+02	
15	3	4	2	125	2.714029e+02	1.005227e+00	2	2.724155e+02	
15	4	4	1	128	2.727206e+02	5.433440e-01	1	2.732735e+02	
15	5	4	1	122	2.735880e+02	7.482006e-01	1	2.743372e+02	
15	6	4	2	126	2.746555e+02	8.009103e-01	2	2.754575e+02	
15	7	4	1	124	2.757730e+02	1.356144e+00	1	2.771303e+02	
15	8	4	1	127	2.774409e+02	6.966534e-01	1	2.781384e+02	
16	1	2	1	89	2.863981e+02	1.831986e+00	1	2.880990e+02	
16	2	2	2	90	2.884164e+02	1.554224e+00	2	2.899720e+02	
16	3	2	1	91	2.902844e+02	6.783402e-01	1	2.909639e+02	
16	4	2	2	92	2.912686e+02	7.660806e-01	2	2.920359e+02	
16	5	2	1	96	2.923529e+02	9.939855e-01	1	2.933480e+02	
16	6	2	1	93	2.936538e+02	1.189088e+00	1	2.948442e+02	
16	7	2	2	95	2.951551e+02	1.024635e+00	2	2.961813e+02	
16	8	2	1	94	2.964894e+02	6.581968e-01	1	2.971485e+02	
